,Name,Province,Municipality,Date,SH2,SO2,NO2,CO,PART,O3,geometry
4,ALJARAFE,SEVILLA,MAIRENA DEL ALJARAFE,2017-12-01,,4.814285714285715,22.51875,,,40.45000000000001,POINT (-6.042458170589498 37.34076045518309)
5,ARCOS,CADIZ,ARCOS DE LA FRONTERA,2017-12-01,,0.7649999999999999,15.030000000000001,272.5199999999999,17.005000000000003,64.095,POINT (-5.743645869095716 36.73971352831157)
6,ASOMADILLA,CORDOBA,CORDOBA,2017-12-01,,6.250000000000001,15.158620689655173,,19.759375,36.571875000000006,POINT (-4.779710242859364 37.90274084511806)
7,AVDA. AL-NASIR,CORDOBA,CORDOBA,2017-12-01,,9.503125,42.321875,325.8343749999999,27.003571428571426,,POINT (-4.780097860757917 37.89260658194809)
8,Avda. MARCONI,CADIZ,CADIZ,2017-12-01,,5.528124999999998,19.271875,269.58750000000003,28.093750000000004,54.5,POINT (-6.268560442387801 36.50609236735126)
9,AVENIDA JUAN XXIII,MALAGA,MALAGA,2017-12-01,,,42.57812499999999,,,,POINT (-4.444642248123408 36.70903165956727)
10,BAILEN,JAEN,BAILEN,2017-12-01,,2.4374999999999996,24.584374999999998,312.68437500000005,38.51481481481482,22.560714285714283,POINT (-3.783864874130766 38.09295638662752)
11,BEDAR,ALMERIA,BEDAR,2017-12-01,,6.825,5.359375,,7.840625000000001,77.46250000000002,POINT (-1.97911077217164 37.19301773313732)
12,BENAHADUX,ALMERIA,BENAHADUX,2017-12-01,,2.459375,6.515624999999999,300.76451612903236,,29.375000000000004,POINT (-2.463409451137297 36.92313615919152)
13,BERMEJALES,SEVILLA,SEVILLA,2017-12-01,,5.83125,33.975,643.0312499999999,,46.516000000000005,POINT (-5.979734155447158 37.34719077831389)
14,CAMPAMENTO,CADIZ,SAN ROQUE,2017-12-01,2.34375,9.656250000000002,11.921874999999998,631.5937499999999,,42.471875,POINT (-5.376688682653863 36.17948252543535)
15,CAMPANILLAS,MALAGA,MALAGA,2017-12-01,,6.481249999999999,22.31333333333333,563.2656249999999,19.0375,54.89999999999999,POINT (-4.561490946907281 36.73022627556985)
16,CAMPILLOS,MALAGA,CAMPILLOS,2017-12-01,,,3.4906250000000005,,,58.315625000000004,POINT (-4.845332259019838 36.96306433920137)
17,CAMPOHERMOSO,ALMERIA,NIJAR,2017-12-01,,,,,,,POINT (-2.13883991187908 36.93378768093832)
18,CAMPUS EL CARMEN,HUELVA,HUELVA,2017-12-01,,7.312499999999999,23.247826086956525,635.040625,18.650000000000002,44.92758620689655,POINT (-6.925262584688053 37.27166240500601)
19,CARBONERAS,ALMERIA,CARBONERAS,2017-12-01,,,,,,,POINT (-1.892256085285251 36.99939497237954)
20,CARRANQUE,MALAGA,MALAGA,2017-12-01,,5.859375000000001,31.059375000000006,802.4406250000002,19.348387096774196,40.971875000000004,POINT (-4.447476460817017 36.71963192865133)
21,CARTAYA,HUELVA,CARTAYA,2017-12-01,,,,,,,POINT (-7.149621112095455 37.29592270461294)
22,CARTUJA,CADIZ,JEREZ DE LA FRONTERA,2017-12-01,,3.9093750000000003,16.225,1124.03125,21.29375,42.49687500000001,POINT (-6.114685621800139 36.66088405587969)
23,CENTRO,SEVILLA,SEVILLA,2017-12-01,,4.322580645161289,,302.26129032258063,,26.69545454545455,POINT (-5.991463212346508 37.38807831537342)
24,CIUDAD DEPORTIVA,GRANADA,ARMILLA,2017-12-01,,7.509375,33.97187500000001,263.15937500000007,29.55625,30.821874999999995,POINT (-3.619137405016542 37.13560425564472)
25,COBRE LAS CRUCES,SEVILLA,GUILLENA,2017-12-01,,4.32962962962963,8.677777777777779,239.54444444444445,10.096296296296297,43.43846153846154,POINT (-6.036145321538837 37.55479486330152)
26,CORTIJILLOS,CADIZ,BARRIOS (LOS),2017-12-01,3.171875,5.1937500000000005,11.990624999999998,483.1125,,58.096875000000004,POINT (-5.435757767267622 36.19046080583075)
27,DOS HERMANAS,SEVILLA,DOS HERMANAS,2017-12-01,,6.69375,24.959374999999998,799.4562499999998,,34.196875000000006,POINT (-5.913843838237383 37.2845132304213)
28,E1: COLEGIO LOS BARRIOS,CADIZ,BARRIOS (LOS),2017-12-01,,4.122222222222222,14.293333333333333,,16.779999999999998,,POINT (-5.488878340182611 36.18563707858645)
29,E2:ALCORNOCALES,CADIZ,BARRIOS (LOS),2017-12-01,,6.24516129032258,4.916129032258064,,13.806451612903224,61.95483870967742,POINT (-5.663672396284856 36.23373664042163)
30,E3: COLEGIO CARTEYA,CADIZ,SAN ROQUE,2017-12-01,,5.081250000000001,9.053125000000001,,13.359375,58.378125000000004,POINT (-5.391428513125806 36.20879765231249)
31,E4:RINCONCILLO,CADIZ,ALGECIRAS,2017-12-01,,10.040625000000002,17.828125000000007,,22.006250000000005,,POINT (-5.442583247955641 36.16175626687351)
32,E5: PALMONES,CADIZ,BARRIOS (LOS),2017-12-01,,11.33125,38.13437499999999,,17.278125,,POINT (-5.432761245531878 36.17468770448831)
33,E6: ESTACION DE FFCC S. ROQUE,CADIZ,SAN ROQUE,2017-12-01,,6.2718750000000005,14.387500000000001,,23.95,,POINT (-5.430308024723687 36.2119764761002)
34,E7:EL ZABAL,CADIZ,LINEA DE LA CONCEPCION (LA),2017-12-01,,11.553125,21.371875,,19.0,,POINT (-5.341824186312244 36.17288547216037)
35,ECONOMATO,CADIZ,SAN ROQUE,2017-12-01,,6.571875,6.55,,,,POINT (-5.380810475453659 36.18621015013454)
36,E. DE HOSTELERIA,CADIZ,SAN ROQUE,2017-12-01,,2.637931034482758,15.759374999999999,688.9387096774193,,,POINT (-5.383685321785163 36.20388782686938)
37,EL ARENOSILLO,HUELVA,MOGUER,2017-12-01,,2.525,10.213333333333333,712.0066666666667,,61.57333333333331,POINT (-6.734148997051733 37.10399260231942)
38,EL ATABAL,MALAGA,MALAGA,2017-12-01,,12.746874999999996,17.96333333333333,166.35454545454544,11.206250000000002,59.62187499999999,POINT (-4.465558747605344 36.72954853619139)
39,EL BOTICARIO,ALMERIA,ALMERIA,2017-12-01,,,14.1125,,,58.093749999999986,POINT (-2.39057251637134 36.86496130832632)
40,EL EJIDO,ALMERIA,EJIDO (EL),2017-12-01,,5.36875,24.731250000000006,339.7,18.490625000000005,42.9,POINT (-2.81089219118489 36.76961955872488)
41,EL VACAR,CORDOBA,VILLAVICIOSA DE CORDOBA,2017-12-01,,,,,,,POINT (-5.015007674821648 38.07616770623098)
42,ESPIEL,CORDOBA,ESPIEL,2017-12-01,,,,,,,POINT (-5.01959042844463 38.18973952866603)
43,FERNAN PEREZ,ALMERIA,NIJAR,2017-12-01,,4.913333333333332,5.860000000000002,,13.676666666666666,56.43666666666665,POINT (-2.046826731533552 36.89499849532665)
44,GRANADA-NORTE,GRANADA,GRANADA,2017-12-01,,7.934374999999998,53.796874999999986,803.6999999999998,32.175,,POINT (-3.612476921114971 37.19618880397014)
45,GUADARRANQUE,CADIZ,SAN ROQUE,2017-12-01,2.365625,16.58125,14.971875,436.39375,,50.77199999999999,POINT (-5.411469551940724 36.18215519965826)
46,JEDULA,CADIZ,ARCOS DE LA FRONTERA,2017-12-01,,,,,,,POINT (-5.926313830516518 36.72351956077823)
47,JEREZ-CHAPIN,CADIZ,JEREZ DE LA FRONTERA,2017-12-01,,7.438888888888889,24.938888888888886,390.6,22.18888888888889,40.75,POINT (-6.117291828616885 36.68856272137957)
48,LA GRANATILLA,ALMERIA,NIJAR,2017-12-01,,3.215625,9.087499999999999,,11.1375,71.90625,POINT (-2.167245439427744 36.94973829659759)
49,LA JOYA,ALMERIA,NIJAR,2017-12-01,,4.164285714285714,7.654166666666668,213.54999999999995,,64.50357142857143,POINT (-1.961496869137358 36.95001553972708)
50,LA LINEA,CADIZ,LINEA DE LA CONCEPCION (LA),2017-12-01,,11.940625000000002,23.615625,,19.456249999999997,52.187499999999986,POINT (-5.348332340408881 36.1593054765342)
51,LA ORDEN,HUELVA,HUELVA,2017-12-01,3.9,5.546874999999998,24.670967741935485,,19.096874999999997,50.15624999999999,POINT (-6.937838933330299 37.27967808553274)
52,LA RABIDA,HUELVA,PALOS DE LA FRONTERA,2017-12-01,,5.980952380952381,13.729032258064517,,17.535483870967738,51.974074074074075,POINT (-6.921076520891956 37.20011913012974)
53,LAS FUENTEZUELAS,JAEN,JAEN,2017-12-01,,11.05625,21.518750000000004,321.896875,,49.69687499999999,POINT (-3.810515401897469 37.78456830550369)
54,LEPANTO,CORDOBA,CORDOBA,2017-12-01,,3.5656249999999985,29.63437499999999,562.896875,22.115624999999994,24.225000000000005,POINT (-4.762233174841711 37.89258760429585)
55,LLANO DE DON ANTONIO,ALMERIA,CARBONERAS,2017-12-01,,2.4093750000000003,7.540625,116.98750000000001,12.471875,,POINT (-1.934309664357113 37.00468548176199)
56,LOS BARRIOS,CADIZ,BARRIOS (LOS),2017-12-01,,7.065625000000001,14.794117647058826,,,67.240625,POINT (-5.480866966923607 36.17541542593411)
57,LOS ROSALES,HUELVA,HUELVA,2017-12-01,,5.8812500000000005,9.031250000000002,448.034375,22.59666666666667,,POINT (-6.925233920194391 37.26023075346434)
58,MADREVIEJA,CADIZ,SAN ROQUE,2017-12-01,,3.2437500000000004,13.984374999999998,,,,POINT (-5.404702685004604 36.20442701899566)
59,MALAGA-ESTE,MALAGA,MALAGA,2017-12-01,,,,,,,POINT (-4.355695059954433 36.72609063699967)
60,MARBELLA,MALAGA,MARBELLA,2017-12-01,,,,,,,POINT (-4.979640189255631 36.49801946301904)
61,MARBELLA ARCO,MALAGA,MARBELLA,2017-12-01,,5.8375,29.015624999999996,593.83125,16.650000000000002,44.428125,POINT (-4.864597933081661 36.50890540907309)
62,MARISMAS DEL TITAN,HUELVA,HUELVA,2017-12-01,,7.734375,19.8125,1009.7781249999998,,,POINT (-6.942212305153909 37.25257851101014)
63,MATALASCAÑAS,HUELVA,ALMONTE,2017-12-01,,2.1999999999999997,6.688,,12.134374999999999,43.643750000000004,POINT (-6.569595698448131 37.01649181400418)
64,MAZAGON,HUELVA,MOGUER,2017-12-01,,8.036363636363637,8.571875000000002,998.0406250000001,19.384375000000002,56.425000000000004,POINT (-6.807392785230685 37.13375712400517)
65,MEDITERRANEO,ALMERIA,ALMERIA,2017-12-01,,8.153125,29.43125,484.375,19.59375,46.946875,POINT (-2.446615470988551 36.84138179195396)
66,MOGUER,HUELVA,MOGUER,2017-12-01,,6.165625,16.90625,,26.503124999999997,48.02499999999999,POINT (-6.833803970739923 37.28161043356899)
67,MOJACAR,ALMERIA,MOJACAR,2017-12-01,,3.1374999999999997,6.6625000000000005,,11.140625000000002,61.378125000000004,POINT (-1.839403002018332 37.13864106657)
68,MOTRIL,GRANADA,MOTRIL,2017-12-01,,6.831250000000001,10.646875000000001,274.765625,14.216666666666663,56.190625,POINT (-3.517505650125557 36.74281450053311)
69,NIEBLA,HUELVA,NIEBLA,2017-12-01,,8.3,12.1,,16.74,,POINT (-6.676711000442729 37.36064963431706)
70,NIJAR,ALMERIA,NIJAR,2017-12-01,,,,,,,POINT (-2.206778759069447 36.96580590066471)
71,OBEJO,CORDOBA,OBEJO,2017-12-01,,10.45483870967742,1.3548387096774193,,9.819354838709678,,POINT (-4.798487686803214 38.13085614914694)
72,PALACIO DE CONGRESOS,GRANADA,GRANADA,2017-12-01,,2.4399999999999995,45.25625,338.95624999999995,19.721875,29.184374999999996,POINT (-3.600044619755812 37.16560072404534)
73,PALOMARES,ALMERIA,CUEVAS DEL ALMANZORA,2017-12-01,,8.358620689655172,14.2625,,18.690625,,POINT (-1.78174747808588 37.25504726270489)
74,PALOS,HUELVA,PALOS DE LA FRONTERA,2017-12-01,4.428125,5.865625000000001,12.568750000000001,,20.656249999999996,,POINT (-6.888477285191335 37.21929165492221)
75,PASEOS UNIVERSITARIOS,GRANADA,GRANADA,2017-12-01,,,,,,,POINT (-3.611315071913136 37.18273657119414)
76,POBLADO,CORDOBA,ESPIEL,2017-12-01,,7.603125000000001,4.0874999999999995,,10.925,,POINT (-4.926776776762442 38.10815041185169)
77,POZO DULCE,HUELVA,HUELVA,2017-12-01,5.05625,6.06875,24.956250000000004,265.778125,24.746875,,POINT (-6.935144188656233 37.25342402085498)
78,PRADO REY,CADIZ,PRADO DEL REY,2017-12-01,,6.4968749999999975,7.184374999999999,338.73749999999995,15.309375,73.19062499999998,POINT (-5.531675992091328 36.79446598532836)
79,PRINCIPES,SEVILLA,SEVILLA,2017-12-01,,4.7625,37.91538461538461,600.1531249999999,24.206250000000004,,POINT (-6.005602265467727 37.37522946529075)
80,PUENTE MAYORGA,CADIZ,SAN ROQUE,2017-12-01,2.3814814814814804,12.671875,,,,,POINT (-5.382402879631801 36.18043191029771)
81,PUERTO DE ALMERIA,ALMERIA,ALMERIA,2017-12-01,,,,,,,POINT (-2.479552547275992 36.83659868549702)
82,PUNTA UMBRIA,HUELVA,PUNTA UMBRIA,2017-12-01,,5.687499999999999,14.040625,,17.6,52.868750000000006,POINT (-6.964481343067833 37.18564335524399)
83,PZA. DEL CASTILLO,ALMERIA,CARBONERAS,2017-12-01,,7.8,9.440624999999999,,9.806249999999999,,POINT (-1.895332449367144 36.99680598073193)
84,RANILLA,SEVILLA,SEVILLA,2017-12-01,,8.00625,43.053124999999994,334.53124999999994,,,POINT (-5.95958956706311 37.3842309189668)
85,RIO SAN PEDRO,CADIZ,PUERTO REAL,2017-12-01,,,15.71875,,19.7875,45.58333333333334,POINT (-6.225133829734586 36.52281772376452)
86,RODALQUILAR,ALMERIA,NIJAR,2017-12-01,,3.315624999999999,13.132258064516133,,13.131249999999994,71.85333333333332,POINT (-2.038180455381593 36.84751947865993)
87,ROMERALEJO,HUELVA,HUELVA,2017-12-01,,3.2266666666666666,,,25.42142857142857,,POINT (-6.919048685405994 37.26731545816317)
88,RONDA DEL VALLE,JAEN,JAEN,2017-12-01,,4.63125,30.528125,282.775,19.928125,38.9375,POINT (-3.78150323838333 37.78232466978504)
89,SAN FERNANDO,CADIZ,SAN FERNANDO,2017-12-01,,10.315625,19.05625,296.12333333333333,17.371875,51.59375,POINT (-6.203039093633443 36.46051521730445)
90,SAN JERONIMO,SEVILLA,SEVILLA,2017-12-01,,,30.706249999999997,,,27.53125,POINT (-5.980385255696033 37.42987594392861)
91,SAN JUAN DEL PUERTO,HUELVA,SAN JUAN DEL PUERTO,2017-12-01,3.3999999999999995,4.2437499999999995,22.396874999999998,,13.75,,POINT (-6.844952686373158 37.31538315053815)
92,SANTA CLARA,SEVILLA,SEVILLA,2017-12-01,,,29.745161290322578,393.62903225806446,31.200000000000003,27.32903225806452,POINT (-5.951480547018437 37.39814994346559)
93,SIERRA NORTE,SEVILLA,SAN NICOLAS DEL PUERTO,2017-12-01,,1.3593749999999998,3.5093750000000004,,17.46,45.49375,POINT (-5.666884369411609 37.99436707168308)
94,TORNEO,SEVILLA,SEVILLA,2017-12-01,,2.49375,36.103125000000006,472.54375000000005,27.090625,23.109375,POINT (-6.003061861615903 37.39452658156043)
95,TORREARENILLA,HUELVA,PALOS DE LA FRONTERA,2017-12-01,,10.015625000000004,8.781818181818181,,18.165625,,POINT (-6.879335244805869 37.19123821528311)
96,TORREDONJIMENO,JAEN,TORREDONJIMENO,2017-12-01,,,,,,,POINT (-3.947188645379645 37.76221135520967)
97,VALVERDE,HUELVA,VALVERDE DEL CAMINO,2017-12-01,,,,,,,POINT (-6.739477971187849 37.56720476428471)
98,VILLAHARTA,CORDOBA,VILLAHARTA,2017-12-01,,6.003125,4.606250000000001,627.48125,,65.75000000000001,POINT (-4.902267674247435 38.14145435136004)
99,VILLANUEVA DEL ARZOBISPO,JAEN,VILLANUEVA DEL ARZOBISPO,2017-12-01,,,26.978124999999995,1436.9062499999998,46.618750000000006,42.05,POINT (-3.010113112151989 38.1694003272052)
100,VILLARICOS,ALMERIA,CUEVAS DEL ALMANZORA,2017-12-01,,15.740625000000003,11.35625,,13.321874999999999,,POINT (-1.770825534985788 37.25225191408744)
0,AGUA AMARGA,ALMERIA,NIJAR,2018-01-01,,,,,,,POINT (-1.934938254755939 36.94112880054492)
1,ALCALA DE GUADAIRA,SEVILLA,ALCALA DE GUADAIRA,2018-01-01,,6.606250000000001,26.54782608695652,318.75312499999995,22.659375000000004,42.875,POINT (-5.833689863604673 37.34247810274115)
2,ALGAR,CADIZ,ALGAR,2018-01-01,,,,,,,POINT (-5.663221236847009 36.6571494264956)
3,ALGECIRAS EPS,CADIZ,ALGECIRAS,2018-01-01,,5.612499999999999,22.959374999999994,561.3625,20.834375,44.715624999999996,POINT (-5.453620580414649 36.1358859882974)
4,ALJARAFE,SEVILLA,MAIRENA DEL ALJARAFE,2018-01-01,,4.315789473684211,21.918749999999996,,14.575,40.028124999999996,POINT (-6.042458170589498 37.34076045518309)
5,ARCOS,CADIZ,ARCOS DE LA FRONTERA,2018-01-01,,3.4125,10.174999999999999,419.4437500000001,21.059375,61.584375,POINT (-5.743645869095716 36.73971352831157)
6,ASOMADILLA,CORDOBA,CORDOBA,2018-01-01,,7.353125,17.731250000000003,,23.340625,36.28749999999999,POINT (-4.779710242859364 37.90274084511806)
7,AVDA. AL-NASIR,CORDOBA,CORDOBA,2018-01-01,,9.375000000000002,40.653125,451.10625000000005,33.640625,,POINT (-4.780097860757917 37.89260658194809)
8,Avda. MARCONI,CADIZ,CADIZ,2018-01-01,,2.7375,21.181250000000006,300.19375,32.95625,50.77499999999999,POINT (-6.268560442387801 36.50609236735126)
9,AVENIDA JUAN XXIII,MALAGA,MALAGA,2018-01-01,,,39.31250000000001,,,,POINT (-4.444642248123408 36.70903165956727)
10,BAILEN,JAEN,BAILEN,2018-01-01,,5.393749999999999,21.737500000000004,258.72187499999995,47.71379310344828,28.928125,POINT (-3.783864874130766 38.09295638662752)
11,BEDAR,ALMERIA,BEDAR,2018-01-01,,7.059375,5.909375,,9.718749999999998,77.31562500000001,POINT (-1.97911077217164 37.19301773313732)
12,BENAHADUX,ALMERIA,BENAHADUX,2018-01-01,,2.5124999999999997,6.846875000000001,770.3916666666668,,23.746875000000006,POINT (-2.463409451137297 36.92313615919152)
13,BERMEJALES,SEVILLA,SEVILLA,2018-01-01,,5.634375000000002,31.943749999999998,488.73125,,48.812903225806444,POINT (-5.979734155447158 37.34719077831389)
14,CAMPAMENTO,CADIZ,SAN ROQUE,2018-01-01,3.25,13.028125,12.444827586206895,685.2624999999999,,46.38148148148149,POINT (-5.376688682653863 36.17948252543535)
15,CAMPANILLAS,MALAGA,MALAGA,2018-01-01,,6.38709677419355,16.063636363636366,543.5656250000001,21.849999999999998,55.359375,POINT (-4.561490946907281 36.73022627556985)
16,CAMPILLOS,MALAGA,CAMPILLOS,2018-01-01,,,3.5375000000000005,,,59.88437500000001,POINT (-4.845332259019838 36.96306433920137)
17,CAMPOHERMOSO,ALMERIA,NIJAR,2018-01-01,,,,,,,POINT (-2.13883991187908 36.93378768093832)
18,CAMPUS EL CARMEN,HUELVA,HUELVA,2018-01-01,,7.803125000000001,11.5,661.021875,17.903124999999996,42.556666666666665,POINT (-6.925262584688053 37.27166240500601)
19,CARBONERAS,ALMERIA,CARBONERAS,2018-01-01,,,,,,,POINT (-1.892256085285251 36.99939497237954)
20,CARRANQUE,MALAGA,MALAGA,2018-01-01,,5.93225806451613,32.29583333333333,685.2612903225806,18.574193548387097,43.45161290322581,POINT (-4.447476460817017 36.71963192865133)
21,CARTAYA,HUELVA,CARTAYA,2018-01-01,,,,,,,POINT (-7.149621112095455 37.29592270461294)
22,CARTUJA,CADIZ,JEREZ DE LA FRONTERA,2018-01-01,,4.565625,12.775,802.05625,19.990322580645163,45.76562499999999,POINT (-6.114685621800139 36.66088405587969)
23,CENTRO,SEVILLA,SEVILLA,2018-01-01,,4.590625,33.46818181818182,330.51875,,32.339999999999996,POINT (-5.991463212346508 37.38807831537342)
24,CIUDAD DEPORTIVA,GRANADA,ARMILLA,2018-01-01,,8.13125,32.021875,238.09687500000007,31.346874999999994,31.259375,POINT (-3.619137405016542 37.13560425564472)
25,COBRE LAS CRUCES,SEVILLA,GUILLENA,2018-01-01,,4.440625,9.346875000000002,269.303125,11.740625,40.909375000000004,POINT (-6.036145321538837 37.55479486330152)
26,CORTIJILLOS,CADIZ,BARRIOS (LOS),2018-01-01,2.8812499999999996,6.070967741935484,12.235483870967744,446.1677419354839,,56.68709677419354,POINT (-5.435757767267622 36.19046080583075)
27,DOS HERMANAS,SEVILLA,DOS HERMANAS,2018-01-01,,6.890625000000001,22.6,803.75625,,33.9375,POINT (-5.913843838237383 37.2845132304213)
28,E1: COLEGIO LOS BARRIOS,CADIZ,BARRIOS (LOS),2018-01-01,,8.3125,12.531818181818181,,20.871874999999996,,POINT (-5.488878340182611 36.18563707858645)
29,E2:ALCORNOCALES,CADIZ,BARRIOS (LOS),2018-01-01,,7.387500000000002,5.437037037037037,,17.453125,56.3125,POINT (-5.663672396284856 36.23373664042163)
30,E3: COLEGIO CARTEYA,CADIZ,SAN ROQUE,2018-01-01,,2.775862068965517,8.609375,,16.937499999999996,55.362500000000004,POINT (-5.391428513125806 36.20879765231249)
31,E4:RINCONCILLO,CADIZ,ALGECIRAS,2018-01-01,,9.828125,17.928125,,26.056250000000002,,POINT (-5.442583247955641 36.16175626687351)
32,E5: PALMONES,CADIZ,BARRIOS (LOS),2018-01-01,,11.350000000000001,31.396774193548392,,19.849999999999998,,POINT (-5.432761245531878 36.17468770448831)
33,E6: ESTACION DE FFCC S. ROQUE,CADIZ,SAN ROQUE,2018-01-01,,7.08125,13.521875,,28.489473684210523,,POINT (-5.430308024723687 36.2119764761002)
34,E7:EL ZABAL,CADIZ,LINEA DE LA CONCEPCION (LA),2018-01-01,,11.243749999999997,21.431250000000002,,23.071875000000002,,POINT (-5.341824186312244 36.17288547216037)
35,ECONOMATO,CADIZ,SAN ROQUE,2018-01-01,,3.8733333333333326,6.836666666666665,,,,POINT (-5.380810475453659 36.18621015013454)
36,E. DE HOSTELERIA,CADIZ,SAN ROQUE,2018-01-01,,4.109999999999999,17.8875,510.509375,,,POINT (-5.383685321785163 36.20388782686938)
37,EL ARENOSILLO,HUELVA,MOGUER,2018-01-01,,2.858064516129032,6.328124999999999,865.1593750000002,,54.03125000000001,POINT (-6.734148997051733 37.10399260231942)
38,EL ATABAL,MALAGA,MALAGA,2018-01-01,,12.478124999999999,17.203125,200.140625,14.278125000000001,55.140625,POINT (-4.465558747605344 36.72954853619139)
39,EL BOTICARIO,ALMERIA,ALMERIA,2018-01-01,,,14.984374999999998,,,58.209375,POINT (-2.39057251637134 36.86496130832632)
40,EL EJIDO,ALMERIA,EJIDO (EL),2018-01-01,,6.418749999999998,24.518750000000004,322.6593749999999,20.575,43.553124999999994,POINT (-2.81089219118489 36.76961955872488)
41,EL VACAR,CORDOBA,VILLAVICIOSA DE CORDOBA,2018-01-01,,,,,,,POINT (-5.015007674821648 38.07616770623098)
42,ESPIEL,CORDOBA,ESPIEL,2018-01-01,,,,,,,POINT (-5.01959042844463 38.18973952866603)
43,FERNAN PEREZ,ALMERIA,NIJAR,2018-01-01,,3.946875,5.915625,,16.909375000000004,58.746875,POINT (-2.046826731533552 36.89499849532665)
44,GRANADA-NORTE,GRANADA,GRANADA,2018-01-01,,8.809375,55.846875000000004,914.9806451612902,35.478125,,POINT (-3.612476921114971 37.19618880397014)
45,GUADARRANQUE,CADIZ,SAN ROQUE,2018-01-01,2.5562500000000004,12.287500000000001,13.640625,485.65624999999983,,51.87307692307691,POINT (-5.411469551940724 36.18215519965826)
46,JEDULA,CADIZ,ARCOS DE LA FRONTERA,2018-01-01,,,,,,,POINT (-5.926313830516518 36.72351956077823)
47,JEREZ-CHAPIN,CADIZ,JEREZ DE LA FRONTERA,2018-01-01,,7.615384615384617,20.12692307692308,390.54999999999995,21.076923076923073,45.98461538461538,POINT (-6.117291828616885 36.68856272137957)
